latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
47.627415,-117.42999,520.0,-25200,America/Los_Angeles,PDT

time,wind_speed_10m_max (mp/h),wind_gusts_10m_max (mp/h),wind_direction_10m_dominant (°)
2012-03-13,20.9,40.9,211
2012-03-14,13.8,25.5,180
2012-03-15,22.2,40.5,188
2012-03-16,23.2,41.8,206
2012-03-17,18.9,34.7,191
2012-03-18,9.2,19.7,328
2012-03-19,15.7,29.3,217
2012-03-20,28.1,49.9,210
2012-03-21,14.6,25.9,218
2012-03-22,17.9,29.1,258
2012-03-23,7.3,14.3,5
2012-03-24,13.9,24.6,45
2012-03-25,13.6,25.9,34
2012-03-26,15.8,29.1,208
2012-03-27,13.4,24.4,147
2012-03-28,21.0,38.3,197
2012-03-29,22.9,39.6,174
2012-03-30,21.5,49.4,214
2012-03-31,17.1,33.8,190
2012-04-01,24.6,43.6,228
2012-04-02,11.4,21.7,171
2012-04-03,14.2,25.3,146
2012-04-04,18.5,30.9,233
2012-04-05,8.9,17.9,191
2012-04-06,10.8,21.7,230
2012-04-07,7.5,13.4,110
2012-04-08,16.7,30.0,51
2012-04-09,12.5,25.7,62
2012-04-10,13.0,23.3,57
2012-04-11,16.3,27.3,202
2012-04-12,14.3,28.2,203
2012-04-13,8.2,16.1,208
2012-04-14,14.4,27.1,287
2012-04-15,11.3,22.4,259
2012-04-16,16.8,28.2,198
2012-04-17,12.1,22.6,207
2012-04-18,11.7,25.5,212
2012-04-19,9.9,20.6,194
2012-04-20,18.6,34.9,235
2012-04-21,8.2,17.4,189
2012-04-22,9.5,14.8,81
2012-04-23,6.9,12.3,141
2012-04-24,17.6,33.8,214
2012-04-25,10.7,19.9,173
2012-04-26,21.1,34.2,224
2012-04-27,16.7,30.2,237
2012-04-28,8.8,19.9,216
2012-04-29,13.2,25.1,202
2012-04-30,23.6,45.0,227
2012-05-01,18.4,33.1,224
2012-05-02,14.2,25.3,204
2012-05-03,17.1,27.7,145
2012-05-04,17.1,29.3,213
2012-05-05,15.8,29.5,232
2012-05-06,9.7,18.6,212
2012-05-07,5.3,11.6,105
2012-05-08,9.4,16.1,160
2012-05-09,19.3,34.0,246
2012-05-10,15.1,26.6,265
2012-05-11,5.8,11.0,130
2012-05-12,4.4,13.6,82
2012-05-13,5.7,11.6,94
2012-05-14,8.7,13.6,66
2012-05-15,7.4,14.3,208
2012-05-16,15.2,28.0,247
2012-05-17,12.7,25.3,251
2012-05-18,11.0,22.6,260
2012-05-19,9.0,19.9,184
2012-05-20,10.3,19.2,170
2012-05-21,19.3,31.5,184
2012-05-22,19.6,37.4,227
2012-05-23,19.9,36.2,237
2012-05-24,11.5,23.3,212
2012-05-25,21.4,40.7,48
2012-05-26,19.1,34.4,46
2012-05-27,9.4,19.9,223
2012-05-28,14.4,26.8,212
2012-05-29,14.4,27.3,219
2012-05-30,12.2,24.2,224
2012-05-31,13.4,25.9,202
2012-06-01,10.5,21.5,194
2012-06-02,17.3,31.5,233
2012-06-03,11.7,27.5,200
2012-06-04,13.4,32.9,304
2012-06-05,18.2,32.4,222
2012-06-06,19.9,37.6,230
2012-06-07,14.9,27.7,150
2012-06-08,13.7,25.9,212
2012-06-09,18.9,32.4,237
2012-06-10,17.0,29.8,232
2012-06-11,8.2,17.4,168
2012-06-12,11.9,23.5,192
2012-06-13,16.7,31.3,242
2012-06-14,12.0,23.5,231
2012-06-15,7.3,15.0,290
2012-06-16,13.6,27.5,212
2012-06-17,21.8,39.1,251
2012-06-18,15.7,32.2,248
2012-06-19,15.0,27.1,222
2012-06-20,10.4,17.2,133
2012-06-21,9.3,18.6,67
2012-06-22,23.6,25.5,127
2012-06-23,11.9,16.3,232
2012-06-24,11.9,23.5,257
2012-06-25,9.1,17.4,348
2012-06-26,18.5,35.8,239
2012-06-27,10.4,18.8,197
2012-06-28,9.3,17.0,44
2012-06-29,13.4,26.4,208
2012-06-30,8.6,22.6,187
2012-07-01,12.8,25.7,215
2012-07-02,10.6,21.0,190
2012-07-03,24.0,43.2,233
2012-07-04,7.0,16.3,193
2012-07-05,6.0,12.1,47
2012-07-06,7.3,15.9,66
2012-07-07,8.4,18.3,42
2012-07-08,8.3,17.2,69
2012-07-09,8.8,15.4,88
2012-07-10,7.2,17.2,155
2012-07-11,6.6,16.1,187
2012-07-12,6.2,13.0,124
2012-07-13,9.7,22.8,211
2012-07-14,12.5,21.0,24
2012-07-15,12.4,26.4,195
2012-07-16,10.6,15.7,56
2012-07-17,6.7,19.9,299
2012-07-18,9.8,20.1,216
2012-07-19,7.2,13.6,206
2012-07-20,16.5,36.2,232
2012-07-21,8.7,18.1,215
2012-07-22,18.7,30.6,192
2012-07-23,17.1,30.0,229
2012-07-24,7.7,18.1,232
2012-07-25,5.7,12.3,60
2012-07-26,7.1,15.0,45
2012-07-27,12.0,24.2,212
2012-07-28,11.4,21.0,218
2012-07-29,6.9,17.2,183
2012-07-30,12.8,25.5,215
2012-07-31,9.4,20.1,222
2012-08-01,10.4,22.1,218
2012-08-02,12.7,25.3,258
2012-08-03,9.6,19.0,21
2012-08-04,7.5,16.1,60
2012-08-05,6.1,13.0,88
2012-08-06,11.2,25.3,207
2012-08-07,12.1,18.8,45
2012-08-08,16.0,29.3,213
2012-08-09,6.3,13.2,213
2012-08-10,9.0,18.8,293
2012-08-11,8.1,17.2,223
2012-08-12,6.6,14.8,52
2012-08-13,11.4,22.4,227
2012-08-14,13.8,26.4,246
2012-08-15,20.4,39.4,42
2012-08-16,11.9,23.7,44
2012-08-17,4.1,11.9,217
2012-08-18,7.4,16.1,52
2012-08-19,9.1,17.2,214
2012-08-20,11.3,22.1,206
2012-08-21,8.9,22.1,175
2012-08-22,11.2,22.6,215
2012-08-23,14.3,27.3,224
2012-08-24,14.4,23.5,257
2012-08-25,7.9,17.4,53
2012-08-26,12.1,21.9,77
2012-08-27,12.4,23.7,217
2012-08-28,15.1,29.1,229
2012-08-29,12.8,30.4,234
2012-08-30,7.2,15.9,162
2012-08-31,10.8,20.6,224
2012-09-01,13.1,25.7,240
2012-09-02,12.2,24.2,227
2012-09-03,10.4,21.3,227
2012-09-04,8.7,19.0,311
2012-09-05,16.8,16.6,333
2012-09-06,16.2,30.0,35
2012-09-07,7.1,15.2,52
2012-09-08,8.2,14.1,66
2012-09-09,20.1,37.1,221
2012-09-10,21.1,37.8,243
2012-09-11,11.7,20.6,281
2012-09-12,6.0,15.0,21
2012-09-13,8.8,17.2,68
2012-09-14,7.4,12.5,190
2012-09-15,9.0,18.3,230
2012-09-16,7.5,14.8,325
2012-09-17,6.9,10.7,309
2012-09-18,7.4,16.6,206
2012-09-19,7.4,14.8,194
2012-09-20,4.9,8.7,104
2012-09-21,6.9,12.8,42
2012-09-22,7.1,14.1,210
2012-09-23,6.7,15.0,225
2012-09-24,7.2,16.1,206
2012-09-25,9.2,19.0,208
2012-09-26,5.2,11.4,183
2012-09-27,5.7,11.4,57
2012-09-28,8.5,17.0,190
2012-09-29,12.1,24.4,228
2012-09-30,7.5,15.4,241
2012-10-01,14.0,23.7,215
2012-10-02,20.2,36.9,288
2012-10-03,13.3,25.7,42
2012-10-04,13.0,25.5,45
2012-10-05,11.5,21.5,52
2012-10-06,8.4,15.7,51
2012-10-07,8.0,14.8,226
2012-10-08,8.2,16.8,232
2012-10-09,5.6,11.2,133
2012-10-10,7.6,16.1,162
2012-10-11,8.9,19.0,73
2012-10-12,12.9,22.4,201
2012-10-13,16.3,28.6,221
2012-10-14,17.7,31.8,203
2012-10-15,18.0,38.0,212
2012-10-16,27.5,47.6,247
2012-10-17,14.5,24.8,235
2012-10-18,7.9,16.1,131
2012-10-19,24.0,41.8,217
2012-10-20,20.0,36.5,233
2012-10-21,12.3,24.2,186
2012-10-22,16.6,27.1,81
2012-10-23,13.1,23.5,188
2012-10-24,9.3,17.4,110
2012-10-25,9.2,16.1,241
2012-10-26,10.4,18.8,140
2012-10-27,13.3,22.4,189
2012-10-28,13.8,25.1,227
2012-10-29,25.2,43.8,221
2012-10-30,15.3,25.5,182
2012-10-31,9.6,17.7,110
2012-11-01,18.0,31.3,203
2012-11-02,7.4,15.0,146
2012-11-03,11.9,21.0,186
2012-11-04,11.5,19.7,196
2012-11-05,15.2,25.9,218
2012-11-06,8.6,16.1,159
2012-11-07,17.1,30.4,248
2012-11-08,14.9,26.8,40
2012-11-09,8.4,15.9,15
2012-11-10,9.2,16.8,21
2012-11-11,8.4,15.4,176
2012-11-12,9.8,15.9,140
2012-11-13,6.8,13.9,156
2012-11-14,8.6,15.2,232
2012-11-15,9.2,18.8,69
2012-11-16,5.1,10.7,110
2012-11-17,18.0,27.7,140
2012-11-18,19.0,31.3,188
2012-11-19,23.5,46.8,169
2012-11-20,19.2,31.5,191
2012-11-21,26.0,44.3,214
2012-11-22,15.5,26.4,180
2012-11-23,14.0,23.7,157
2012-11-24,15.2,25.5,242
2012-11-25,5.0,9.8,263
2012-11-26,8.7,16.1,61
2012-11-27,5.5,10.5,66
2012-11-28,7.2,14.3,74
2012-11-29,10.6,18.3,145
2012-11-30,15.2,28.9,172
2012-12-01,23.2,40.3,194
2012-12-02,25.5,43.0,208
2012-12-03,22.1,39.6,212
2012-12-04,19.1,35.8,172
2012-12-05,22.0,39.4,237
2012-12-06,15.4,26.6,208
2012-12-07,23.5,44.7,238
2012-12-08,16.8,29.5,290
2012-12-09,9.0,17.0,172
2012-12-10,12.3,23.0,237
2012-12-11,11.6,19.2,192
2012-12-12,6.9,14.1,223
2012-12-13,7.3,14.5,173
2012-12-14,5.1,10.5,162
2012-12-15,9.6,15.9,167
2012-12-16,18.4,27.7,185
2012-12-17,29.8,53.7,217
2012-12-18,17.3,30.2,219
2012-12-19,17.6,33.6,158
2012-12-20,17.3,33.6,158
2012-12-21,9.4,18.6,119
2012-12-22,13.4,22.4,144
2012-12-23,11.0,19.0,118
2012-12-24,10.3,19.9,245
2012-12-25,11.8,19.9,90
2012-12-26,6.7,11.6,62
2012-12-27,5.1,6.0,230
2012-12-28,4.4,7.4,109
2012-12-29,6.0,11.0,113
2012-12-30,4.7,8.3,219
2012-12-31,4.9,6.7,46
2013-01-01,5.2,9.8,18
2013-01-02,7.6,12.5,40
2013-01-03,7.9,12.8,58
2013-01-04,6.8,8.3,94
2013-01-05,8.2,13.0,68
2013-01-06,7.4,12.5,194
2013-01-07,23.4,34.9,207
2013-01-08,23.1,35.8,211
2013-01-09,21.7,35.8,196
2013-01-10,9.9,18.8,270
2013-01-11,11.1,21.3,20
2013-01-12,6.9,13.2,277
2013-01-13,4.5,10.1,113
2013-01-14,7.1,12.1,175
2013-01-15,5.6,11.2,155
2013-01-16,5.6,8.9,99
2013-01-17,5.9,10.7,134
2013-01-18,5.0,9.8,158
2013-01-19,6.3,10.3,62
2013-01-20,5.7,10.5,48
2013-01-21,5.9,11.0,46
2013-01-22,7.4,12.8,45
2013-01-23,12.4,17.9,90
2013-01-24,12.2,20.8,166
2013-01-25,7.4,12.3,171
2013-01-26,9.0,17.0,202
2013-01-27,11.5,20.6,204
2013-01-28,11.8,21.9,223
2013-01-29,8.7,19.0,262
2013-01-30,13.9,26.4,244
2013-01-31,13.6,24.2,223
2013-02-01,9.3,16.3,242
2013-02-02,6.1,13.6,79
2013-02-03,7.3,14.1,205
2013-02-04,12.0,21.9,218
2013-02-05,14.8,29.8,191
2013-02-06,15.5,26.8,209
2013-02-07,11.2,20.8,157
2013-02-08,5.5,12.3,256
2013-02-09,8.1,15.7,234
2013-02-10,5.9,8.9,98
2013-02-11,6.2,13.2,180
2013-02-12,20.0,29.5,219
2013-02-13,20.4,34.4,248
2013-02-14,9.5,18.1,238
2013-02-15,6.4,13.2,112
2013-02-16,14.6,26.4,216
2013-02-17,13.9,25.1,247
2013-02-18,10.3,19.7,112
2013-02-19,4.7,11.6,268
2013-02-20,7.7,16.3,225
2013-02-21,15.4,25.7,203
2013-02-22,21.7,37.8,207
2013-02-23,19.5,33.8,245
2013-02-24,15.4,27.7,207
2013-02-25,21.4,39.4,218
2013-02-26,12.9,24.4,208
2013-02-27,12.5,23.3,179
2013-02-28,9.4,18.6,159
2013-03-01,21.3,36.0,209
2013-03-02,18.2,26.4,194
2013-03-03,19.3,34.4,267
2013-03-04,9.4,21.5,96
2013-03-05,12.1,21.9,64
2013-03-06,15.4,28.2,112
2013-03-07,16.8,26.4,208
2013-03-08,7.0,14.3,19
2013-03-09,7.0,15.4,246
2013-03-10,11.2,21.7,200
2013-03-11,9.5,16.3,234
2013-03-12,19.5,35.3,201
2013-03-13,14.3,25.7,199
2013-03-14,15.2,25.9,192
2013-03-15,14.7,27.3,235
2013-03-16,20.5,34.7,222
2013-03-17,21.0,36.9,252
2013-03-18,23.7,42.5,247
2013-03-19,12.7,21.9,114
2013-03-20,24.8,44.5,202
2013-03-21,21.5,38.0,250
2013-03-22,9.7,19.0,281
2013-03-23,7.0,15.7,225
2013-03-24,6.8,15.2,80
2013-03-25,8.4,15.7,74
2013-03-26,8.9,14.8,32
2013-03-27,5.7,13.6,102
2013-03-28,7.1,14.1,83
2013-03-29,9.7,19.5,228
2013-03-30,6.0,11.6,155
2013-03-31,6.5,13.6,36
2013-04-01,7.0,13.4,356
2013-04-02,13.3,25.7,210
2013-04-03,10.5,21.0,207
2013-04-04,13.0,22.1,139
2013-04-05,23.5,40.9,220
2013-04-06,23.6,42.7,219
2013-04-07,21.5,40.9,199
2013-04-08,10.5,21.3,90
2013-04-09,7.7,15.7,113
2013-04-10,24.8,46.1,223
2013-04-11,18.0,30.4,249
2013-04-12,14.9,25.5,202
2013-04-13,23.5,40.0,254
2013-04-14,10.4,18.3,210
2013-04-15,15.3,28.0,48
2013-04-16,15.8,30.9,39
2013-04-17,10.5,17.0,302
2013-04-18,13.5,23.3,211
2013-04-19,16.2,29.3,227
2013-04-20,20.9,37.8,251
2013-04-21,13.6,26.8,289
2013-04-22,12.0,23.3,40
2013-04-23,8.4,19.5,242
2013-04-24,11.7,23.0,234
2013-04-25,10.3,20.4,226
2013-04-26,13.8,25.9,231
2013-04-27,23.1,41.4,234
2013-04-28,20.3,36.7,244
2013-04-29,25.6,45.0,265
2013-04-30,11.6,20.4,292
2013-05-01,7.2,15.9,184
2013-05-02,6.9,14.8,153
2013-05-03,11.5,22.6,27
2013-05-04,16.6,30.6,50
2013-05-05,15.1,27.1,53
2013-05-06,8.9,16.1,48
2013-05-07,6.9,15.4,79
2013-05-08,8.5,15.0,132
2013-05-09,6.4,15.0,213
2013-05-10,9.0,18.3,212
2013-05-11,11.3,23.0,211
2013-05-12,17.9,34.0,230
2013-05-13,24.4,44.1,233
2013-05-14,17.4,32.9,237
2013-05-15,5.1,10.5,151
2013-05-16,5.9,13.2,142
2013-05-17,11.7,20.1,229
2013-05-18,12.7,23.5,209
2013-05-19,9.1,23.0,232
2013-05-20,5.9,15.2,165
2013-05-21,19.8,36.0,183
2013-05-22,14.6,23.5,188
2013-05-23,6.3,16.1,60
2013-05-24,13.5,26.6,207
2013-05-25,9.4,20.4,193
2013-05-26,11.9,18.6,191
2013-05-27,12.8,26.2,195
2013-05-28,11.5,25.9,213
2013-05-29,12.1,22.8,201
2013-05-30,15.7,29.5,228
2013-05-31,10.8,24.2,226
2013-06-01,5.9,14.3,155
2013-06-02,8.5,23.0,304
2013-06-03,9.8,21.9,283
2013-06-04,9.6,20.4,50
2013-06-05,10.5,21.3,213
2013-06-06,8.9,20.8,234
2013-06-07,23.6,42.7,256
2013-06-08,15.1,29.3,249
2013-06-09,14.1,27.3,250
2013-06-10,9.7,23.3,241
2013-06-11,15.4,32.2,208
2013-06-12,10.9,23.3,217
2013-06-13,12.0,25.1,228
2013-06-14,15.7,29.5,225
2013-06-15,8.1,14.5,93
2013-06-16,8.1,18.1,47
2013-06-17,11.5,23.3,222
2013-06-18,11.4,22.1,287
2013-06-19,11.5,23.9,222
2013-06-20,20.3,34.2,228
2013-06-21,7.4,13.9,212
2013-06-22,5.6,13.0,204
2013-06-23,7.0,17.2,82
2013-06-24,11.2,24.6,215
2013-06-25,12.2,25.9,183
2013-06-26,10.3,25.5,196
2013-06-27,6.8,15.4,93
2013-06-28,7.1,14.3,38
2013-06-29,12.2,20.1,26
2013-06-30,5.8,11.0,39
2013-07-01,9.8,20.8,40
2013-07-02,9.1,20.4,214
2013-07-03,13.3,23.7,244
2013-07-04,14.4,27.7,227
2013-07-05,12.2,24.6,224
2013-07-06,5.6,14.8,199
2013-07-07,5.6,14.5,42
2013-07-08,11.8,23.9,306
2013-07-09,8.6,15.2,99
2013-07-10,15.7,30.2,206
2013-07-11,16.8,31.5,243
2013-07-12,10.4,22.4,267
2013-07-13,9.2,21.3,234
2013-07-14,8.4,17.4,187
2013-07-15,9.5,19.7,335
2013-07-16,14.7,30.0,36
2013-07-17,14.5,28.6,248
2013-07-18,5.0,15.2,170
2013-07-19,6.3,16.3,203
2013-07-20,12.8,24.8,224
2013-07-21,11.9,23.9,216
2013-07-22,13.2,25.5,220
2013-07-23,10.4,20.8,208
2013-07-24,9.4,21.0,209
2013-07-25,8.9,19.0,201
2013-07-26,10.9,23.0,219
2013-07-27,12.9,23.3,246
2013-07-28,10.7,24.4,213
2013-07-29,8.1,17.7,188
2013-07-30,5.4,15.0,180
2013-07-31,9.1,19.9,38
2013-08-01,10.1,21.7,188
2013-08-02,14.0,23.7,201
2013-08-03,4.1,10.1,155
2013-08-04,5.1,11.2,45
2013-08-05,8.2,18.3,330
2013-08-06,8.5,18.3,175
2013-08-07,7.1,16.6,198
2013-08-08,6.7,18.6,195
2013-08-09,9.6,24.6,60
2013-08-10,9.0,16.6,34
2013-08-11,9.7,20.4,260
2013-08-12,7.2,15.9,229
2013-08-13,7.4,15.9,202
2013-08-14,8.1,15.7,115
2013-08-15,9.4,19.0,238
2013-08-16,9.1,19.0,251
2013-08-17,13.8,27.5,220
2013-08-18,12.9,25.1,231
2013-08-19,14.5,28.9,242
2013-08-20,9.5,20.6,264
2013-08-21,9.1,17.9,21
2013-08-22,8.4,13.2,108
2013-08-23,13.6,25.7,195
2013-08-24,7.6,16.3,197
2013-08-25,10.4,20.6,173
2013-08-26,10.0,23.9,193
2013-08-27,6.0,10.7,132
2013-08-28,11.4,22.4,204
2013-08-29,17.6,35.1,207
2013-08-30,13.5,26.2,237
2013-08-31,6.3,13.0,48
2013-09-01,11.9,23.5,93
2013-09-02,12.1,23.7,145
2013-09-03,8.7,19.7,123
2013-09-04,8.6,18.8,89
2013-09-05,10.0,18.3,95
2013-09-06,13.7,27.7,201
2013-09-07,8.5,17.2,220
2013-09-08,8.5,18.6,281
2013-09-09,7.4,14.8,203
2013-09-10,6.8,12.3,55
2013-09-11,9.5,19.7,42
2013-09-12,9.5,19.5,51
2013-09-13,6.4,16.3,219
2013-09-14,11.5,23.5,82
2013-09-15,12.8,23.5,101
2013-09-16,16.1,29.8,211
2013-09-17,12.3,20.1,212
2013-09-18,15.0,28.2,239
2013-09-19,10.6,21.3,124
2013-09-20,11.2,21.0,84
2013-09-21,14.1,25.7,204
2013-09-22,20.1,37.6,209
2013-09-23,19.0,35.1,220
2013-09-24,11.0,19.9,217
2013-09-25,10.2,22.8,13
2013-09-26,12.7,26.8,28
2013-09-27,15.9,28.6,216
2013-09-28,20.8,46.5,183
2013-09-29,24.6,44.5,202
2013-09-30,25.1,47.2,218
2013-10-01,14.4,27.5,220
2013-10-02,9.8,15.7,109
2013-10-03,10.0,19.7,14
2013-10-04,6.3,12.3,142
2013-10-05,7.0,14.3,155
2013-10-06,7.4,14.8,137
2013-10-07,20.6,39.4,222
2013-10-08,16.3,28.6,217
2013-10-09,9.9,17.7,15
2013-10-10,10.2,19.7,224
2013-10-11,5.9,12.5,165
2013-10-12,5.7,13.6,47
2013-10-13,7.0,15.7,353
2013-10-14,6.2,13.2,24
2013-10-15,6.3,11.2,135
2013-10-16,3.4,10.7,47
2013-10-17,3.2,10.1,48
2013-10-18,6.3,13.2,225
2013-10-19,6.7,14.5,236
2013-10-20,7.3,13.2,210
2013-10-21,4.7,9.8,122
2013-10-22,6.0,11.6,68
2013-10-23,8.1,15.2,45
2013-10-24,7.8,12.3,58
2013-10-25,6.1,12.5,58
2013-10-26,5.6,9.2,66
2013-10-27,26.4,44.7,48
2013-10-28,26.3,45.0,44
2013-10-29,13.8,23.9,58
2013-10-30,7.4,15.9,197
2013-10-31,10.6,20.6,215
2013-11-01,9.4,18.1,191
2013-11-02,29.1,49.7,207
2013-11-03,20.3,35.3,236
2013-11-04,7.8,15.7,238
2013-11-05,9.1,16.6,137
2013-11-06,7.9,11.9,85
2013-11-07,17.5,33.1,172
2013-11-08,18.4,32.0,235
2013-11-09,7.8,16.1,93
2013-11-10,7.1,11.4,41
2013-11-11,11.9,19.5,42
2013-11-12,10.1,18.8,121
2013-11-13,14.0,23.0,228
2013-11-14,9.7,15.2,217
2013-11-15,21.8,37.1,214
2013-11-16,22.3,38.3,239
2013-11-17,19.3,37.1,222
2013-11-18,18.9,32.0,195
2013-11-19,23.4,40.0,224
2013-11-20,14.4,21.7,344
2013-11-21,7.2,11.6,17
2013-11-22,7.6,12.3,36
2013-11-23,7.4,12.3,35
2013-11-24,5.3,9.4,47
2013-11-25,6.0,8.7,56
2013-11-26,5.5,8.5,70
2013-11-27,7.8,13.4,45
2013-11-28,5.6,8.5,77
2013-11-29,5.0,12.3,145
2013-11-30,6.7,12.5,175
2013-12-01,23.8,39.8,218
2013-12-02,24.4,40.9,250
2013-12-03,21.5,36.9,47
2013-12-04,8.7,21.0,47
2013-12-05,6.1,13.2,193
2013-12-06,19.5,33.3,52
2013-12-07,19.1,31.8,33
2013-12-08,7.8,14.1,208
2013-12-09,7.1,15.2,174
2013-12-10,5.6,9.4,193
2013-12-11,5.9,12.3,113
2013-12-12,6.8,13.4,154
2013-12-13,6.2,11.9,193
2013-12-14,8.3,15.2,181
2013-12-15,10.8,20.6,204
2013-12-16,10.7,19.0,203
2013-12-17,8.9,16.8,174
2013-12-18,11.5,19.9,234
2013-12-19,10.2,18.1,311
2013-12-20,12.8,23.3,165
2013-12-21,6.7,9.2,64
2013-12-22,4.2,7.4,93
2013-12-23,17.8,36.2,229
2013-12-24,11.1,21.0,219
2013-12-25,5.4,11.4,110
2013-12-26,5.2,11.0,144
2013-12-27,11.1,17.2,186
2013-12-28,5.9,11.4,213
2013-12-29,8.4,15.9,178
2013-12-30,7.0,11.2,145
2013-12-31,5.9,11.9,211
2014-01-01,5.2,10.7,96
2014-01-02,14.6,21.3,180
2014-01-03,17.9,33.3,258
2014-01-04,13.7,24.4,272
2014-01-05,6.3,11.9,42
2014-01-06,8.9,15.9,65
2014-01-07,5.2,10.7,111
2014-01-08,15.1,27.3,176
2014-01-09,18.2,34.4,223
2014-01-10,21.9,37.4,225
2014-01-11,29.7,51.0,209
2014-01-12,25.0,41.8,229
2014-01-13,26.6,45.4,230
2014-01-14,13.0,23.9,210
2014-01-15,7.2,13.6,203
2014-01-16,5.6,10.1,62
2014-01-17,5.3,8.3,49
2014-01-18,5.9,9.6,75
2014-01-19,5.3,8.3,90
2014-01-20,6.3,12.5,45
2014-01-21,5.5,9.2,56
2014-01-22,5.3,8.1,29
2014-01-23,6.0,9.2,30
2014-01-24,4.7,10.7,38
2014-01-25,4.8,10.3,324
2014-01-26,6.9,13.4,19
2014-01-27,3.8,10.1,11
2014-01-28,4.6,9.8,124
2014-01-29,10.3,17.2,136
2014-01-30,6.2,13.2,90
2014-01-31,8.5,10.5,357
2014-02-01,7.0,10.1,65
2014-02-02,6.0,11.4,32
2014-02-03,13.9,24.6,16
2014-02-04,17.6,30.0,49
2014-02-05,18.4,30.4,50
2014-02-06,12.4,21.0,55
2014-02-07,12.6,19.5,62
2014-02-08,16.2,25.1,37
2014-02-09,15.8,26.2,58
2014-02-10,10.4,17.0,131
2014-02-11,14.5,30.9,214
2014-02-12,27.0,46.8,211
2014-02-13,27.8,47.6,237
2014-02-14,21.8,40.3,206
2014-02-15,14.6,38.7,131
2014-02-16,23.8,42.5,222
2014-02-17,24.9,41.8,221
2014-02-18,24.3,43.2,209
2014-02-19,22.4,38.3,247
2014-02-20,24.7,44.7,228
2014-02-21,15.6,29.3,273
2014-02-22,5.6,10.1,82
2014-02-23,9.2,18.6,66
2014-02-24,13.4,22.6,39
2014-02-25,11.9,19.2,38
2014-02-26,11.7,16.8,43
2014-02-27,7.8,12.3,58
2014-02-28,25.6,43.2,53
2014-03-01,28.4,47.0,55
2014-03-02,13.7,23.0,52
2014-03-03,11.6,23.3,200
2014-03-04,13.0,24.4,216
2014-03-05,21.6,38.9,186
2014-03-06,25.1,44.5,215
2014-03-07,15.8,28.0,219
2014-03-08,19.7,32.4,161
2014-03-09,20.7,35.3,220
2014-03-10,13.2,25.9,275
2014-03-11,8.0,17.4,247
2014-03-12,6.8,14.8,174
2014-03-13,7.3,14.5,213
2014-03-14,22.9,43.0,232
2014-03-15,11.8,21.7,178
2014-03-16,21.2,36.0,224
2014-03-17,19.8,36.0,285
2014-03-18,12.0,23.5,234
2014-03-19,17.5,33.1,208
2014-03-20,16.8,28.6,260
2014-03-21,6.2,12.1,358
2014-03-22,10.1,18.6,192
2014-03-23,9.0,17.4,282
2014-03-24,7.8,16.8,72
2014-03-25,12.0,21.0,148
2014-03-26,13.1,24.8,211
2014-03-27,15.4,27.7,218
2014-03-28,14.4,25.1,189
2014-03-29,21.5,39.1,215
2014-03-30,14.7,28.0,216
2014-03-31,8.0,16.1,125
2014-04-01,11.0,21.3,22
2014-04-02,12.0,24.8,261
2014-04-03,13.0,22.6,195
2014-04-04,15.7,29.5,216
2014-04-05,15.6,28.9,222
2014-04-06,17.3,30.4,255
2014-04-07,8.6,18.8,203
2014-04-08,15.2,27.7,206
2014-04-09,17.4,30.0,263
2014-04-10,10.9,21.9,223
2014-04-11,17.8,32.9,247
2014-04-12,13.0,21.7,358
2014-04-13,12.3,23.5,64
2014-04-14,10.5,21.0,184
2014-04-15,19.0,36.5,270
2014-04-16,14.1,25.7,223
2014-04-17,18.7,28.6,194
2014-04-18,21.7,37.8,226
2014-04-19,19.2,35.3,199
2014-04-20,17.2,29.3,213
2014-04-21,10.5,18.8,80
2014-04-22,18.8,34.2,238
2014-04-23,19.7,36.2,224
2014-04-24,20.5,35.6,207
2014-04-25,8.8,16.6,242
2014-04-26,14.6,28.0,218
2014-04-27,16.6,30.6,214
2014-04-28,11.4,22.1,226
2014-04-29,7.8,16.3,74
2014-04-30,8.2,15.0,49
2014-05-01,6.7,12.1,128
2014-05-02,15.7,28.4,232
2014-05-03,20.6,36.5,221
2014-05-04,21.0,38.9,216
2014-05-05,14.5,27.7,224
2014-05-06,7.0,17.2,327
2014-05-07,5.9,17.4,358
2014-05-08,15.7,28.9,182
2014-05-09,22.3,40.5,233
2014-05-10,12.9,21.9,221
2014-05-11,14.6,25.7,44
2014-05-12,6.7,14.3,62
2014-05-13,7.1,12.1,76
2014-05-14,7.9,15.9,207
2014-05-15,7.2,14.8,166
2014-05-16,9.6,19.9,167
2014-05-17,13.8,26.8,214
2014-05-18,15.5,28.0,223
2014-05-19,12.5,23.7,205
2014-05-20,5.0,12.5,58
2014-05-21,8.4,21.0,217
2014-05-22,9.6,20.8,202
2014-05-23,16.9,29.3,215
2014-05-24,12.7,25.3,221
2014-05-25,12.7,23.0,215
2014-05-26,16.6,30.9,238
2014-05-27,9.8,20.1,232
2014-05-28,14.8,29.3,205
2014-05-29,16.0,29.3,209
2014-05-30,8.0,17.9,69
2014-05-31,8.5,18.6,339
2014-06-01,8.4,21.3,234
2014-06-02,7.2,13.4,128
2014-06-03,11.9,27.3,193
2014-06-04,13.5,28.4,229
2014-06-05,12.3,21.3,311
2014-06-06,9.8,17.4,341
