latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
48.752193,-122.436554,23.0,-25200,America/Los_Angeles,PDT

time,wind_speed_10m_max (mp/h),wind_gusts_10m_max (mp/h),wind_direction_10m_dominant (°)
2012-02-14,4.1,11.4,22
2012-02-15,3.8,9.2,140
2012-02-16,4.7,9.6,46
2012-02-17,7.8,20.1,81
2012-02-18,11.2,22.1,149
2012-02-19,6.9,17.2,176
2012-02-20,5.1,9.4,43
2012-02-21,10.6,25.1,190
2012-02-22,10.1,30.4,222
2012-02-23,7.4,18.8,192
2012-02-24,8.5,20.4,112
2012-02-25,8.3,20.6,207
2012-02-26,10.1,19.2,51
2012-02-27,8.8,19.7,45
2012-02-28,7.7,20.1,64
2012-02-29,6.7,18.1,89
2012-03-01,5.7,18.1,175
2012-03-02,5.7,13.4,157
2012-03-03,11.8,27.1,192
2012-03-04,8.1,19.0,196
2012-03-05,14.0,30.0,200
2012-03-06,6.5,15.7,309
2012-03-07,4.7,8.7,65
2012-03-08,4.7,10.1,34
2012-03-09,5.9,9.8,90
2012-03-10,7.5,13.2,123
2012-03-11,8.2,23.9,176
2012-03-12,12.6,26.8,143
2012-03-13,9.8,23.3,182
2012-03-14,7.1,18.1,78
2012-03-15,14.6,37.4,155
2012-03-16,9.5,21.0,138
2012-03-17,7.3,17.9,151
2012-03-18,5.1,16.6,178
2012-03-19,6.5,17.9,143
2012-03-20,14.5,35.6,198
2012-03-21,7.0,15.4,162
2012-03-22,5.4,19.0,123
2012-03-23,4.5,9.2,31
2012-03-24,6.5,14.8,41
2012-03-25,5.1,13.4,29
2012-03-26,7.2,17.7,143
2012-03-27,7.8,17.2,58
2012-03-28,12.4,38.9,145
2012-03-29,12.5,34.7,136
2012-03-30,8.4,21.9,194
2012-03-31,6.3,14.8,49
2012-04-01,9.9,22.1,182
2012-04-02,7.6,19.0,91
2012-04-03,8.4,18.3,141
2012-04-04,6.9,19.2,244
2012-04-05,6.0,17.0,192
2012-04-06,5.1,15.2,165
2012-04-07,5.2,14.5,37
2012-04-08,10.8,26.2,51
2012-04-09,5.3,10.1,58
2012-04-10,6.2,12.3,143
2012-04-11,6.2,15.9,164
2012-04-12,7.3,18.3,145
2012-04-13,6.6,17.4,261
2012-04-14,7.0,17.9,178
2012-04-15,5.8,15.0,149
2012-04-16,10.0,27.3,168
2012-04-17,5.9,13.6,119
2012-04-18,4.5,18.1,118
2012-04-19,4.5,14.3,74
2012-04-20,6.8,20.4,219
2012-04-21,5.0,11.0,20
2012-04-22,4.0,15.0,301
2012-04-23,6.3,12.3,238
2012-04-24,5.4,14.8,178
2012-04-25,7.7,24.8,117
2012-04-26,7.5,22.1,191
2012-04-27,6.3,17.4,186
2012-04-28,3.8,11.9,342
2012-04-29,6.7,16.1,247
2012-04-30,11.0,26.6,186
2012-05-01,9.5,21.7,190
2012-05-02,5.0,15.0,165
2012-05-03,5.3,14.5,23
2012-05-04,7.9,19.9,185
2012-05-05,6.4,18.3,192
2012-05-06,5.7,14.3,270
2012-05-07,3.3,7.6,34
2012-05-08,7.8,19.5,179
2012-05-09,9.6,24.6,212
2012-05-10,7.0,19.0,215
2012-05-11,4.3,12.1,358
2012-05-12,4.0,9.6,11
2012-05-13,4.3,11.4,341
2012-05-14,4.7,12.1,262
2012-05-15,6.6,16.1,186
2012-05-16,6.1,17.0,192
2012-05-17,6.3,19.0,203
2012-05-18,6.4,18.1,191
2012-05-19,4.9,14.8,198
2012-05-20,5.0,17.7,76
2012-05-21,8.5,20.6,149
2012-05-22,6.4,17.2,184
2012-05-23,8.5,22.1,170
2012-05-24,6.1,14.3,248
2012-05-25,8.4,21.5,347
2012-05-26,6.7,16.1,206
2012-05-27,7.9,20.6,195
2012-05-28,6.8,19.0,186
2012-05-29,5.8,17.7,192
2012-05-30,4.6,8.7,227
2012-05-31,4.6,13.0,237
2012-06-01,6.3,16.8,156
2012-06-02,6.8,19.0,181
2012-06-03,6.8,19.0,204
2012-06-04,4.3,10.3,289
2012-06-05,8.6,20.6,184
2012-06-06,6.9,18.8,199
2012-06-07,7.9,18.3,77
2012-06-08,4.2,16.8,195
2012-06-09,7.9,19.2,187
2012-06-10,6.9,16.3,179
2012-06-11,4.7,11.9,245
2012-06-12,5.4,12.8,184
2012-06-13,8.8,21.9,187
2012-06-14,8.7,21.0,188
2012-06-15,4.1,13.4,333
2012-06-16,7.3,15.0,197
2012-06-17,11.1,25.1,195
2012-06-18,6.7,18.6,195
2012-06-19,5.0,13.6,198
2012-06-20,4.5,12.1,330
2012-06-21,4.0,10.5,205
2012-06-22,6.9,20.1,204
2012-06-23,13.6,28.0,198
2012-06-24,5.6,18.1,209
2012-06-25,8.0,20.4,224
2012-06-26,9.2,23.3,176
2012-06-27,5.8,13.0,139
2012-06-28,5.4,12.1,210
2012-06-29,4.5,17.0,159
2012-06-30,4.0,13.2,201
2012-07-01,6.6,18.1,189
2012-07-02,3.4,12.1,219
2012-07-03,11.2,25.7,194
2012-07-04,5.4,10.1,251
2012-07-05,5.2,12.3,264
2012-07-06,5.4,12.5,194
2012-07-07,4.4,10.1,227
2012-07-08,4.7,12.1,203
2012-07-09,6.5,14.8,199
2012-07-10,5.3,13.2,193
2012-07-11,5.0,14.1,225
2012-07-12,6.1,14.3,197
2012-07-13,7.3,15.7,209
2012-07-14,6.2,16.1,208
2012-07-15,6.3,15.4,215
2012-07-16,5.4,15.7,253
2012-07-17,5.4,16.6,185
2012-07-18,6.7,15.2,219
2012-07-19,4.1,11.0,263
2012-07-20,6.3,21.0,195
2012-07-21,4.9,14.8,220
2012-07-22,6.5,16.6,200
2012-07-23,10.3,24.2,176
2012-07-24,6.3,12.8,294
2012-07-25,4.7,11.2,244
2012-07-26,6.0,15.7,189
2012-07-27,7.4,18.8,190
2012-07-28,5.1,11.0,202
2012-07-29,6.8,15.7,184
2012-07-30,7.2,17.7,177
2012-07-31,6.0,14.3,199
2012-08-01,5.2,15.0,185
2012-08-02,4.9,14.3,194
2012-08-03,5.2,11.9,339
2012-08-04,3.4,6.7,8
2012-08-05,4.5,9.6,169
2012-08-06,4.7,13.6,205
2012-08-07,8.0,16.6,202
2012-08-08,7.2,16.1,214
2012-08-09,5.8,14.1,268
2012-08-10,6.2,15.2,208
2012-08-11,4.3,12.3,289
2012-08-12,4.5,12.3,261
2012-08-13,4.6,11.9,166
2012-08-14,5.2,13.0,200
2012-08-15,8.5,22.4,23
2012-08-16,4.2,8.3,51
2012-08-17,3.7,8.1,122
2012-08-18,7.1,17.9,207
2012-08-19,5.6,15.7,216
2012-08-20,5.8,15.0,215
2012-08-21,6.8,17.0,184
2012-08-22,5.2,14.8,186
2012-08-23,8.4,22.4,188
2012-08-24,6.0,15.2,196
2012-08-25,4.0,11.6,26
2012-08-26,6.8,18.6,203
2012-08-27,4.3,15.0,217
2012-08-28,5.5,19.2,181
2012-08-29,4.7,16.3,172
2012-08-30,4.4,13.6,190
2012-08-31,6.1,13.9,201
2012-09-01,5.3,15.7,174
2012-09-02,4.3,13.2,179
2012-09-03,5.6,11.9,267
2012-09-04,4.5,11.9,304
2012-09-05,4.9,11.6,346
2012-09-06,7.8,16.6,23
2012-09-07,4.2,8.1,37
2012-09-08,6.2,12.8,166
2012-09-09,7.0,18.1,208
2012-09-10,10.5,24.4,208
2012-09-11,4.1,11.9,239
2012-09-12,4.8,10.5,6
2012-09-13,4.4,9.4,42
2012-09-14,4.3,9.2,7
2012-09-15,4.5,11.2,175
2012-09-16,3.9,12.3,10
2012-09-17,3.7,8.7,46
2012-09-18,3.5,9.4,108
2012-09-19,3.2,8.7,142
2012-09-20,4.4,8.1,225
2012-09-21,6.5,13.9,237
2012-09-22,4.9,11.6,255
2012-09-23,5.2,12.8,266
2012-09-24,6.4,12.8,230
2012-09-25,6.8,13.6,220
2012-09-26,4.4,11.6,278
2012-09-27,3.4,9.4,355
2012-09-28,3.9,11.4,108
2012-09-29,5.7,14.5,210
2012-09-30,4.0,11.9,319
2012-10-01,7.5,17.0,181
2012-10-02,6.1,13.2,242
2012-10-03,7.9,21.0,27
2012-10-04,8.4,21.7,33
2012-10-05,7.8,19.5,37
2012-10-06,6.1,12.8,36
2012-10-07,4.0,7.2,45
2012-10-08,3.7,10.3,119
2012-10-09,3.8,10.3,210
2012-10-10,3.7,9.2,256
2012-10-11,3.3,8.9,258
2012-10-12,5.7,12.8,109
2012-10-13,8.1,19.0,161
2012-10-14,15.6,34.4,171
2012-10-15,11.6,34.7,147
2012-10-16,11.9,26.6,213
2012-10-17,5.2,13.6,181
2012-10-18,8.7,18.3,58
2012-10-19,12.8,30.9,185
2012-10-20,8.5,20.1,185
2012-10-21,5.7,16.8,70
2012-10-22,9.3,24.2,48
2012-10-23,6.8,15.9,55
2012-10-24,7.0,14.5,47
2012-10-25,4.1,7.6,65
2012-10-26,7.8,14.1,48
2012-10-27,4.9,20.4,63
2012-10-28,7.4,18.8,174
2012-10-29,12.1,27.7,164
2012-10-30,7.9,15.7,94
2012-10-31,8.5,23.9,80
2012-11-01,5.1,16.3,72
2012-11-02,4.7,18.6,67
2012-11-03,5.9,19.7,154
2012-11-04,11.1,23.7,149
2012-11-05,8.8,20.6,199
2012-11-06,11.3,23.7,109
2012-11-07,9.3,21.9,176
2012-11-08,7.9,19.9,32
2012-11-09,7.8,19.2,21
2012-11-10,7.5,17.9,32
2012-11-11,8.1,16.3,53
2012-11-12,6.8,15.0,64
2012-11-13,3.4,9.2,72
2012-11-14,3.5,9.6,120
2012-11-15,4.0,7.6,51
2012-11-16,7.8,29.1,68
2012-11-17,9.8,33.3,87
2012-11-18,11.2,37.1,120
2012-11-19,11.1,43.2,108
2012-11-20,9.4,29.5,126
2012-11-21,10.6,20.6,187
2012-11-22,7.5,13.6,61
2012-11-23,7.2,16.3,94
2012-11-24,5.0,9.4,158
2012-11-25,4.8,8.3,26
2012-11-26,6.0,10.3,46
2012-11-27,5.2,9.8,52
2012-11-28,6.8,32.0,58
2012-11-29,9.9,19.2,74
2012-11-30,7.0,27.1,86
2012-12-01,12.3,29.5,140
2012-12-02,9.9,29.5,159
2012-12-03,11.5,25.7,159
2012-12-04,12.9,28.2,178
2012-12-05,12.0,31.1,193
2012-12-06,8.4,18.8,166
2012-12-07,10.1,22.8,201
2012-12-08,5.0,7.8,108
2012-12-09,4.3,8.5,32
2012-12-10,5.8,11.2,170
2012-12-11,6.4,17.9,117
2012-12-12,4.3,8.7,18
2012-12-13,3.9,9.2,89
2012-12-14,4.7,9.2,109
2012-12-15,8.8,16.1,89
2012-12-16,10.9,23.9,114
2012-12-17,9.8,27.3,198
2012-12-18,5.7,15.7,132
2012-12-19,10.2,39.1,102
2012-12-20,8.3,31.5,131
2012-12-21,8.0,24.6,58
2012-12-22,8.6,24.2,77
2012-12-23,6.5,23.3,63
2012-12-24,3.5,8.5,86
2012-12-25,8.5,17.0,49
2012-12-26,6.6,12.8,49
2012-12-27,4.1,8.5,133
2012-12-28,4.6,9.4,50
2012-12-29,4.3,5.1,45
2012-12-30,3.8,7.2,42
2012-12-31,4.8,8.3,337
2013-01-01,4.0,6.5,15
2013-01-02,4.9,7.2,35
2013-01-03,4.9,21.3,43
2013-01-04,5.7,11.2,52
2013-01-05,6.2,14.1,70
2013-01-06,6.4,12.5,148
2013-01-07,9.3,25.7,177
2013-01-08,12.0,28.2,121
2013-01-09,13.8,31.1,187
2013-01-10,4.4,11.0,57
2013-01-11,5.6,12.1,23
2013-01-12,3.5,10.3,2
2013-01-13,3.3,7.4,285
2013-01-14,3.4,5.8,151
2013-01-15,3.2,6.7,309
2013-01-16,3.0,6.7,330
2013-01-17,3.4,5.8,14
2013-01-18,2.9,6.5,17
2013-01-19,4.3,6.3,34
2013-01-20,4.6,7.2,32
2013-01-21,4.1,7.8,15
2013-01-22,4.0,7.6,51
2013-01-23,7.6,13.2,109
2013-01-24,7.2,15.4,91
2013-01-25,4.6,12.3,72
2013-01-26,4.9,20.4,92
2013-01-27,7.8,17.7,149
2013-01-28,6.7,14.8,182
2013-01-29,6.0,12.1,181
2013-01-30,6.3,15.2,181
2013-01-31,5.9,13.4,163
2013-02-01,3.6,8.3,94
2013-02-02,4.4,6.5,37
2013-02-03,2.7,7.8,96
2013-02-04,7.4,15.0,162
2013-02-05,9.4,20.8,152
2013-02-06,9.0,20.4,140
2013-02-07,9.0,24.6,124
2013-02-08,3.8,8.5,64
2013-02-09,3.8,6.3,232
2013-02-10,4.5,9.8,283
2013-02-11,3.9,9.6,119
2013-02-12,10.8,23.7,182
2013-02-13,10.6,25.1,190
2013-02-14,4.3,7.4,86
2013-02-15,3.7,8.7,17
2013-02-16,9.3,21.5,182
2013-02-17,5.2,13.4,172
2013-02-18,5.6,9.6,58
2013-02-19,5.3,12.1,17
2013-02-20,4.3,9.2,112
2013-02-21,9.0,22.1,167
2013-02-22,13.2,31.5,172
2013-02-23,8.6,18.8,191
2013-02-24,9.2,17.0,148
2013-02-25,17.0,39.8,185
2013-02-26,6.0,16.3,131
2013-02-27,6.0,12.3,125
2013-02-28,5.7,13.4,58
2013-03-01,12.3,27.7,176
2013-03-02,12.1,29.5,204
2013-03-03,7.4,15.2,211
2013-03-04,6.1,11.6,45
2013-03-05,8.7,22.8,45
2013-03-06,4.9,8.9,31
2013-03-07,4.0,10.7,78
2013-03-08,5.2,11.6,283
2013-03-09,4.5,12.1,121
2013-03-10,7.1,16.6,188
2013-03-11,6.1,10.1,97
2013-03-12,9.1,21.0,146
2013-03-13,9.3,19.7,165
2013-03-14,6.5,10.3,144
2013-03-15,6.2,15.7,146
2013-03-16,10.6,25.7,201
2013-03-17,8.7,23.5,213
2013-03-18,11.2,26.8,208
2013-03-19,7.3,30.2,52
2013-03-20,16.7,38.7,175
2013-03-21,9.4,21.5,200
2013-03-22,5.5,13.6,200
2013-03-23,4.3,10.1,48
2013-03-24,4.7,10.1,51
2013-03-25,4.9,8.9,47
2013-03-26,4.3,10.3,16
2013-03-27,5.5,11.4,54
2013-03-28,5.9,12.1,140
2013-03-29,4.7,9.8,30
2013-03-30,4.3,9.8,10
2013-03-31,4.3,9.6,36
2013-04-01,6.2,16.3,185
2013-04-02,6.5,14.1,218
2013-04-03,6.0,13.4,355
2013-04-04,10.6,23.5,88
2013-04-05,11.1,25.9,175
2013-04-06,12.6,26.6,172
2013-04-07,6.1,16.6,167
2013-04-08,5.3,15.2,159
2013-04-09,4.5,11.0,90
2013-04-10,14.9,32.4,189
2013-04-11,7.4,17.4,213
2013-04-12,11.5,29.1,163
2013-04-13,12.4,28.6,196
2013-04-14,4.1,15.7,227
2013-04-15,4.0,18.1,20
2013-04-16,6.2,18.3,353
2013-04-17,6.2,17.4,169
2013-04-18,5.6,14.5,161
2013-04-19,7.4,16.3,184
2013-04-20,9.1,22.8,201
2013-04-21,7.0,17.4,223
2013-04-22,7.7,18.1,11
2013-04-23,6.7,19.2,13
2013-04-24,6.2,15.7,197
2013-04-25,6.2,16.3,178
2013-04-26,6.9,18.3,183
2013-04-27,8.9,21.7,179
2013-04-28,10.2,25.5,193
2013-04-29,11.0,29.3,236
2013-04-30,5.7,18.3,205
2013-05-01,4.7,12.8,22
2013-05-02,4.7,12.3,346
2013-05-03,7.5,17.7,341
2013-05-04,6.7,16.8,22
2013-05-05,6.1,15.4,40
2013-05-06,5.4,13.6,176
2013-05-07,6.0,15.2,182
2013-05-08,5.9,14.3,197
2013-05-09,5.2,13.4,214
2013-05-10,4.6,11.9,179
2013-05-11,6.3,15.7,199
2013-05-12,7.8,20.6,201
2013-05-13,12.8,28.0,190
2013-05-14,7.2,17.9,192
2013-05-15,6.6,14.8,197
2013-05-16,4.7,13.2,268
2013-05-17,8.7,20.6,181
2013-05-18,4.9,15.9,200
2013-05-19,5.6,15.9,199
2013-05-20,5.9,15.9,193
2013-05-21,5.8,15.2,188
2013-05-22,7.2,13.0,238
2013-05-23,5.8,14.5,165
2013-05-24,6.9,18.3,217
2013-05-25,4.8,15.7,195
2013-05-26,3.2,13.4,93
2013-05-27,4.1,20.4,54
2013-05-28,5.6,17.4,163
2013-05-29,8.2,18.8,187
2013-05-30,6.7,16.6,184
2013-05-31,6.4,15.9,203
2013-06-01,4.5,11.4,267
2013-06-02,6.6,18.3,224
2013-06-03,6.0,15.0,215
2013-06-04,4.5,12.3,236
2013-06-05,5.4,15.9,189
2013-06-06,5.1,14.3,190
2013-06-07,8.1,20.1,187
2013-06-08,7.6,19.2,192
2013-06-09,8.2,21.5,189
2013-06-10,6.9,17.4,210
2013-06-11,8.2,20.4,190
2013-06-12,5.2,15.2,192
2013-06-13,6.7,17.9,196
2013-06-14,6.3,15.7,180
2013-06-15,5.0,11.6,331
2013-06-16,6.8,18.6,182
2013-06-17,4.3,14.8,195
2013-06-18,5.7,15.4,204
2013-06-19,6.2,16.3,189
2013-06-20,9.4,23.0,182
2013-06-21,4.8,13.2,173
2013-06-22,4.1,10.1,43
2013-06-23,4.6,9.2,39
2013-06-24,8.6,17.9,146
2013-06-25,6.1,25.3,125
2013-06-26,4.6,23.0,117
2013-06-27,5.1,10.7,54
2013-06-28,4.5,12.3,349
2013-06-29,5.5,15.0,204
2013-06-30,4.5,9.2,80
2013-07-01,8.1,15.7,197
2013-07-02,7.6,15.9,193
2013-07-03,7.0,16.3,188
2013-07-04,6.4,17.7,184
2013-07-05,6.2,14.5,205
2013-07-06,6.5,14.3,228
2013-07-07,6.0,15.4,170
2013-07-08,4.7,13.0,190
2013-07-09,5.1,12.8,183
2013-07-10,8.8,20.6,182
2013-07-11,8.1,22.6,189
2013-07-12,6.9,17.2,188
2013-07-13,5.5,13.2,193
2013-07-14,7.0,16.8,183
2013-07-15,6.5,18.3,5
2013-07-16,9.3,27.1,43
2013-07-17,8.7,22.8,198
2013-07-18,7.9,17.0,214
2013-07-19,6.4,14.3,196
2013-07-20,7.4,15.4,186
2013-07-21,7.8,15.2,201
2013-07-22,6.3,14.5,200
2013-07-23,5.9,14.3,195
2013-07-24,5.8,13.6,186
2013-07-25,6.6,15.0,192
2013-07-26,7.0,17.4,196
2013-07-27,6.6,15.4,197
2013-07-28,8.0,18.6,196
2013-07-29,7.4,18.6,230
2013-07-30,7.2,17.0,199
2013-07-31,6.9,15.7,205
2013-08-01,8.1,18.1,206
2013-08-02,5.2,13.6,202
2013-08-03,5.5,11.6,275
2013-08-04,6.1,13.6,240
2013-08-05,5.5,13.4,191
2013-08-06,5.6,13.0,188
2013-08-07,5.4,14.8,184
2013-08-08,6.0,14.1,188
2013-08-09,6.3,13.4,214
2013-08-10,6.0,18.3,203
2013-08-11,6.6,16.3,208
2013-08-12,6.7,17.2,199
2013-08-13,5.4,15.0,209
2013-08-14,6.0,13.6,135
2013-08-15,3.7,9.4,215
2013-08-16,4.4,15.4,205
2013-08-17,7.5,19.9,193
2013-08-18,7.2,19.9,186
2013-08-19,6.2,17.9,190
2013-08-20,5.3,12.5,219
2013-08-21,4.1,10.3,335
2013-08-22,4.9,9.8,183
2013-08-23,8.1,22.4,201
2013-08-24,6.0,14.8,203
2013-08-25,5.4,13.0,173
2013-08-26,6.5,23.0,147
2013-08-27,3.6,21.7,60
2013-08-28,2.8,15.2,126
2013-08-29,8.5,17.9,117
2013-08-30,9.0,20.8,171
2013-08-31,4.3,12.3,29
2013-09-01,5.3,13.0,191
2013-09-02,4.5,12.1,188
2013-09-03,3.5,9.8,274
2013-09-04,5.2,14.8,279
2013-09-05,3.7,16.3,289
2013-09-06,5.4,14.1,232
2013-09-07,5.4,11.4,259
2013-09-08,5.5,13.2,224
2013-09-09,5.5,12.5,213
2013-09-10,3.4,8.1,3
2013-09-11,4.5,11.9,44
2013-09-12,4.1,10.7,197
2013-09-13,5.7,13.4,221
2013-09-14,4.2,10.3,263
2013-09-15,7.8,17.7,213
2013-09-16,8.6,19.5,183
2013-09-17,5.6,15.4,184
2013-09-18,6.5,17.4,179
2013-09-19,4.5,12.5,59
2013-09-20,4.7,12.3,134
2013-09-21,4.4,15.9,176
2013-09-22,11.1,31.8,157
2013-09-23,10.1,21.3,182
2013-09-24,4.3,11.6,124
2013-09-25,6.5,19.2,285
2013-09-26,5.0,13.4,155
2013-09-27,4.8,11.4,105
2013-09-28,13.5,36.2,154
2013-09-29,12.0,42.7,154
2013-09-30,12.0,33.6,179
2013-10-01,6.7,18.3,142
2013-10-02,5.0,19.2,64
2013-10-03,4.5,13.4,10
2013-10-04,3.3,10.1,43
2013-10-05,4.3,9.8,41
2013-10-06,6.2,15.9,133
2013-10-07,10.5,23.9,191
2013-10-08,8.6,19.5,204
2013-10-09,5.5,10.3,80
2013-10-10,3.5,9.6,162
2013-10-11,4.0,9.2,47
2013-10-12,5.6,14.1,352
2013-10-13,4.5,9.6,28
2013-10-14,3.6,8.9,13
2013-10-15,2.7,7.8,4
2013-10-16,4.0,11.0,9
2013-10-17,3.5,8.1,7
2013-10-18,3.8,7.6,2
2013-10-19,3.8,7.8,331
2013-10-20,3.7,8.5,281
2013-10-21,4.2,6.7,291
2013-10-22,4.0,7.6,12
2013-10-23,4.1,6.5,15
2013-10-24,4.1,7.2,41
2013-10-25,3.9,11.4,238
2013-10-26,4.2,12.5,261
2013-10-27,6.7,16.8,348
2013-10-28,11.1,25.9,31
2013-10-29,6.0,11.0,56
2013-10-30,3.4,7.8,78
2013-10-31,4.6,6.7,171
2013-11-01,6.0,21.3,125
2013-11-02,8.9,34.4,66
2013-11-03,4.0,9.8,106
2013-11-04,3.9,9.8,61
2013-11-05,5.7,9.4,45
2013-11-06,6.8,15.9,52
2013-11-07,8.6,20.8,89
2013-11-08,8.8,19.7,182
2013-11-09,5.1,9.4,49
2013-11-10,8.4,15.2,43
2013-11-11,10.0,21.0,53
2013-11-12,6.8,15.0,123
2013-11-13,8.3,18.3,180
2013-11-14,4.7,11.2,178
2013-11-15,11.9,30.0,181
2013-11-16,6.5,17.7,205
2013-11-17,11.2,25.7,185
2013-11-18,7.3,15.9,123
2013-11-19,8.5,19.0,243
2013-11-20,7.2,14.1,32
2013-11-21,4.7,8.3,25
2013-11-22,4.8,8.5,37
2013-11-23,4.6,8.1,49
2013-11-24,3.5,5.1,44
2013-11-25,3.2,6.0,59
2013-11-26,3.8,7.2,58
2013-11-27,6.1,10.1,54
2013-11-28,4.1,7.2,66
2013-11-29,5.4,8.5,147
2013-11-30,5.2,9.2,123
2013-12-01,12.5,33.1,197
2013-12-02,10.3,23.7,193
2013-12-03,11.2,25.7,41
2013-12-04,7.2,19.0,51
2013-12-05,8.7,17.7,52
2013-12-06,13.5,32.2,45
2013-12-07,11.7,28.2,37
2013-12-08,4.0,8.5,72
2013-12-09,3.5,7.4,93
2013-12-10,4.2,6.9,56
2013-12-11,4.3,8.1,56
2013-12-12,4.5,10.7,64
2013-12-13,3.1,8.7,82
2013-12-14,4.7,9.2,112
2013-12-15,8.1,19.2,179
2013-12-16,5.5,10.5,128
2013-12-17,6.2,17.7,126
2013-12-18,9.2,16.8,194
2013-12-19,5.9,11.9,24
2013-12-20,3.8,9.8,43
2013-12-21,4.3,7.4,31
2013-12-22,4.0,7.4,47
2013-12-23,12.4,30.6,185
2013-12-24,5.0,11.9,165
2013-12-25,3.5,6.5,23
2013-12-26,3.8,6.9,36
2013-12-27,9.4,20.8,161
2013-12-28,4.5,8.7,214
2013-12-29,4.6,6.0,80
2013-12-30,5.0,8.3,119
2013-12-31,5.4,8.1,189
2014-01-01,3.5,6.7,48
2014-01-02,11.0,20.6,124
2014-01-03,10.2,24.2,192
2014-01-04,3.8,8.3,25
2014-01-05,4.8,8.9,36
2014-01-06,5.2,9.4,47
2014-01-07,5.3,10.7,63
2014-01-08,13.0,29.1,107
2014-01-09,14.9,34.0,177
2014-01-10,12.5,27.1,192
2014-01-11,18.8,42.1,186
2014-01-12,11.5,26.4,195
2014-01-13,13.0,26.8,196
2014-01-14,6.7,12.5,181
2014-01-15,4.2,6.9,55
2014-01-16,3.2,6.0,22
2014-01-17,4.0,7.2,45
2014-01-18,3.9,6.7,60
2014-01-19,5.1,6.5,349
2014-01-20,4.7,8.1,43
2014-01-21,4.7,7.8,60
2014-01-22,5.5,8.7,358
2014-01-23,5.2,11.0,43
2014-01-24,5.1,10.1,45
2014-01-25,3.5,6.7,47
2014-01-26,4.3,7.8,39
2014-01-27,5.4,12.1,50
2014-01-28,4.7,8.3,50
2014-01-29,4.8,8.9,75
2014-01-30,5.9,12.8,99
2014-01-31,7.2,13.0,33
2014-02-01,4.2,9.2,49
2014-02-02,7.2,14.3,34
2014-02-03,10.3,24.8,36
2014-02-04,12.4,31.1,45
2014-02-05,10.7,26.6,48
2014-02-06,9.4,23.7,46
2014-02-07,9.1,17.2,33
2014-02-08,10.8,26.6,45
2014-02-09,6.8,15.0,42
2014-02-10,9.9,24.8,140
2014-02-11,12.2,32.0,140
2014-02-12,11.3,39.4,181
2014-02-13,13.6,34.4,193
2014-02-14,10.8,27.7,167
2014-02-15,16.5,54.6,74
2014-02-16,18.6,38.5,184
2014-02-17,11.4,27.1,180
2014-02-18,13.9,40.0,174
2014-02-19,9.3,23.5,192
2014-02-20,13.4,30.4,209
2014-02-21,8.6,19.0,223
2014-02-22,3.8,8.9,79
2014-02-23,8.9,20.6,41
2014-02-24,9.5,21.7,46
2014-02-25,9.3,20.8,44
2014-02-26,7.9,15.9,42
2014-02-27,4.6,8.3,60
2014-02-28,13.6,31.8,44
2014-03-01,13.6,30.9,44
2014-03-02,7.7,17.2,45
2014-03-03,7.3,20.1,147
2014-03-04,6.1,13.6,89
2014-03-05,6.8,31.1,61
2014-03-06,10.4,29.8,143
2014-03-07,6.5,15.0,162
2014-03-08,6.7,16.8,72
2014-03-09,7.5,17.4,183
2014-03-10,7.6,21.7,196
2014-03-11,4.3,8.7,81
2014-03-12,5.5,12.3,40
2014-03-13,3.6,13.0,134
2014-03-14,9.2,23.3,184
2014-03-15,9.9,23.0,116
2014-03-16,8.8,21.0,191
2014-03-17,7.4,18.6,209
2014-03-18,4.7,8.9,85
2014-03-19,9.6,23.7,187
2014-03-20,5.9,19.0,199
2014-03-21,4.4,14.5,3
2014-03-22,3.2,6.7,49
2014-03-23,4.3,14.5,338
2014-03-24,6.6,17.9,55
2014-03-25,11.1,24.2,113
2014-03-26,12.8,30.2,158
2014-03-27,4.5,13.4,113
2014-03-28,7.2,33.3,89
2014-03-29,8.4,21.5,140
2014-03-30,7.9,21.5,170
2014-03-31,7.4,19.0,41
2014-04-01,7.1,14.1,44
2014-04-02,7.0,19.5,170
2014-04-03,7.3,17.2,102
2014-04-04,6.5,16.6,175
2014-04-05,7.5,17.7,157
2014-04-06,7.2,16.3,205
2014-04-07,4.3,11.2,24
2014-04-08,7.4,14.8,184
2014-04-09,7.0,18.3,202
2014-04-10,5.0,13.9,206
2014-04-11,7.7,18.1,184
2014-04-12,6.6,15.2,346
2014-04-13,6.9,12.8,40
2014-04-14,8.5,19.5,161
2014-04-15,9.4,23.9,197
2014-04-16,7.6,11.9,127
2014-04-17,10.3,20.4,160
2014-04-18,9.3,21.0,207
2014-04-19,14.6,28.2,145
2014-04-20,9.3,21.7,162
2014-04-21,5.2,15.0,214
2014-04-22,8.7,24.4,203
2014-04-23,4.7,17.4,152
2014-04-24,8.3,32.0,129
2014-04-25,5.2,13.9,260
2014-04-26,5.7,18.3,156
2014-04-27,9.9,25.5,176
2014-04-28,4.9,13.9,143
2014-04-29,5.8,11.9,48
2014-04-30,6.1,10.5,33
2014-05-01,4.6,8.7,75
2014-05-02,7.7,19.5,192
2014-05-03,7.1,18.6,165
2014-05-04,6.3,23.0,74
2014-05-05,6.6,17.4,138
2014-05-06,5.2,15.4,181
2014-05-07,4.9,13.4,167
2014-05-08,7.5,19.7,136
2014-05-09,9.7,22.6,194
