latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
46.572933,-120.53055,325.0,-25200,America/Los_Angeles,PDT

time,wind_speed_10m_max (mp/h),wind_gusts_10m_max (mp/h),wind_direction_10m_dominant (°)
2011-04-17,9.9,19.9,313
2011-04-18,12.5,29.5,302
2011-04-19,5.9,14.1,280
2011-04-20,6.5,14.5,344
2011-04-21,14.5,34.9,288
2011-04-22,6.1,13.6,281
2011-04-23,5.3,13.2,358
2011-04-24,9.9,19.2,276
2011-04-25,14.2,38.0,238
2011-04-26,9.3,23.0,263
2011-04-27,12.8,28.4,228
2011-04-28,10.5,28.4,249
2011-04-29,14.1,30.9,298
2011-04-30,13.3,29.8,300
2011-05-01,5.9,16.3,214
2011-05-02,14.8,37.1,250
2011-05-03,11.7,26.4,287
2011-05-04,6.7,15.2,135
2011-05-05,10.6,23.9,286
2011-05-06,8.9,25.9,260
2011-05-07,14.5,33.8,236
2011-05-08,9.3,27.5,299
2011-05-09,12.8,28.0,311
2011-05-10,6.5,16.3,263
2011-05-11,14.7,35.1,244
2011-05-12,8.6,23.3,247
2011-05-13,10.8,25.5,19
2011-05-14,11.9,29.1,5
2011-05-15,11.4,24.6,281
2011-05-16,9.1,21.9,263
2011-05-17,4.9,13.9,273
2011-05-18,10.8,23.7,316
2011-05-19,9.0,20.1,306
2011-05-20,7.4,15.4,300
2011-05-21,8.1,18.8,302
2011-05-22,9.5,23.3,292
2011-05-23,10.0,19.9,305
2011-05-24,6.8,18.1,230
2011-05-25,8.5,21.0,357
2011-05-26,14.5,34.2,231
2011-05-27,13.5,31.3,238
2011-05-28,9.7,21.0,308
2011-05-29,13.1,33.3,319
2011-05-30,8.1,19.2,258
2011-05-31,6.2,19.5,328
2011-06-01,8.8,23.5,285
2011-06-02,11.6,27.7,280
2011-06-03,5.8,12.1,288
2011-06-04,7.9,19.7,357
2011-06-05,8.8,24.6,308
2011-06-06,16.9,34.0,307
2011-06-07,16.0,34.9,274
2011-06-08,8.1,23.5,319
2011-06-09,2.5,12.5,292
2011-06-10,9.0,21.9,302
2011-06-11,12.0,28.6,304
2011-06-12,15.6,32.9,244
2011-06-13,12.8,30.0,256
2011-06-14,13.0,30.2,290
2011-06-15,13.0,30.4,298
2011-06-16,15.0,31.1,305
2011-06-17,11.0,27.3,303
2011-06-18,10.5,25.3,294
2011-06-19,12.8,27.7,301
2011-06-20,11.2,24.2,316
2011-06-21,7.4,19.2,237
2011-06-22,11.0,26.8,267
2011-06-23,11.1,25.5,292
2011-06-24,12.0,28.4,303
2011-06-25,10.3,27.1,308
2011-06-26,6.3,19.7,31
2011-06-27,6.3,14.5,4
2011-06-28,12.9,28.6,262
2011-06-29,13.7,31.3,263
2011-06-30,9.3,24.2,275
2011-07-01,5.6,15.2,32
2011-07-02,7.7,15.0,344
2011-07-03,12.8,29.3,312
2011-07-04,8.5,25.3,330
2011-07-05,6.3,17.9,316
2011-07-06,12.0,27.5,319
2011-07-07,16.5,35.6,289
2011-07-08,10.3,25.5,318
2011-07-09,11.7,25.3,340
2011-07-10,7.3,21.0,314
2011-07-11,9.5,19.9,286
2011-07-12,8.1,19.5,267
2011-07-13,9.5,21.0,260
2011-07-14,9.1,22.8,285
2011-07-15,7.4,15.4,277
2011-07-16,9.8,24.2,249
2011-07-17,11.2,24.2,307
2011-07-18,8.7,19.7,263
2011-07-19,12.3,30.4,291
2011-07-20,7.8,19.5,263
2011-07-21,11.0,22.8,284
2011-07-22,8.3,22.4,306
2011-07-23,5.4,15.7,29
2011-07-24,5.3,15.2,352
2011-07-25,12.3,26.8,303
2011-07-26,13.7,34.0,310
2011-07-27,11.2,26.6,316
2011-07-28,7.8,20.6,315
2011-07-29,10.2,24.8,328
2011-07-30,11.1,24.8,305
2011-07-31,10.3,21.9,290
2011-08-01,5.8,17.0,345
2011-08-02,9.5,21.0,293
2011-08-03,9.0,21.0,291
2011-08-04,12.8,28.9,326
2011-08-05,12.5,29.3,308
2011-08-06,10.9,28.0,315
2011-08-07,11.2,24.6,325
2011-08-08,10.4,25.5,321
2011-08-09,13.0,29.3,315
2011-08-10,13.0,29.1,312
2011-08-11,9.2,21.7,307
2011-08-12,7.6,17.0,293
2011-08-13,8.2,21.3,305
2011-08-14,12.2,26.6,298
2011-08-15,9.5,24.2,308
2011-08-16,5.4,16.1,343
2011-08-17,11.0,25.3,323
2011-08-18,10.8,24.4,325
2011-08-19,5.5,15.2,341
2011-08-20,5.5,13.6,330
2011-08-21,6.5,13.6,234
2011-08-22,13.5,31.3,274
2011-08-23,4.8,13.4,225
2011-08-24,5.5,12.1,312
2011-08-25,8.0,17.2,314
2011-08-26,6.2,16.6,308
2011-08-27,7.3,17.9,319
2011-08-28,6.7,12.8,330
2011-08-29,11.1,22.6,302
2011-08-30,12.7,29.8,316
2011-08-31,12.3,26.8,305
2011-09-01,6.5,17.4,269
2011-09-02,6.5,16.1,354
2011-09-03,7.2,18.8,6
2011-09-04,5.3,11.0,356
2011-09-05,7.1,15.9,337
2011-09-06,5.8,13.4,341
2011-09-07,6.7,17.2,357
2011-09-08,6.4,16.6,344
2011-09-09,6.2,11.4,329
2011-09-10,6.1,12.5,332
2011-09-11,5.8,12.3,322
2011-09-12,6.4,14.1,321
2011-09-13,6.4,12.8,321
2011-09-14,8.1,13.9,323
2011-09-15,11.4,25.9,300
2011-09-16,9.8,22.8,297
2011-09-17,9.5,21.3,223
2011-09-18,9.5,21.5,217
2011-09-19,9.4,20.1,310
2011-09-20,4.9,14.1,13
2011-09-21,5.0,12.1,71
2011-09-22,8.1,21.3,225
2011-09-23,7.6,15.9,210
2011-09-24,5.9,12.5,12
2011-09-25,15.4,34.0,240
2011-09-26,9.6,25.5,178
2011-09-27,10.8,25.3,239
2011-09-28,7.0,15.9,354
2011-09-29,5.4,14.5,5
2011-09-30,5.2,10.7,36
2011-10-01,10.6,24.8,274
2011-10-02,8.2,18.1,239
2011-10-03,7.2,18.3,256
2011-10-04,9.3,20.1,176
2011-10-05,7.2,18.3,279
2011-10-06,10.8,24.4,297
2011-10-07,12.3,25.9,288
2011-10-08,4.9,13.2,53
2011-10-09,5.3,13.4,54
2011-10-10,10.5,21.7,168
2011-10-11,14.7,34.4,227
2011-10-12,5.7,15.7,229
2011-10-13,4.9,12.1,357
2011-10-14,6.2,16.3,10
2011-10-15,4.0,11.4,27
2011-10-16,4.7,11.0,23
2011-10-17,4.8,10.3,19
2011-10-18,7.3,16.6,0
2011-10-19,6.1,11.6,311
2011-10-20,5.2,11.6,296
2011-10-21,8.2,21.9,248
2011-10-22,12.8,27.3,203
2011-10-23,5.4,14.3,13
2011-10-24,9.8,22.6,308
2011-10-25,6.1,13.9,315
2011-10-26,5.2,13.6,153
2011-10-27,6.0,10.3,354
2011-10-28,7.7,18.6,109
2011-10-29,5.6,10.7,37
2011-10-30,8.7,11.6,253
2011-10-31,8.7,19.9,281
2011-11-01,6.5,15.2,299
2011-11-02,8.4,17.0,60
2011-11-03,5.2,13.0,323
2011-11-04,6.1,15.2,307
2011-11-05,5.2,11.2,357
2011-11-06,4.7,8.3,20
2011-11-07,5.0,9.4,215
2011-11-08,5.8,9.8,22
2011-11-09,4.3,11.2,20
2011-11-10,6.5,10.7,48
2011-11-11,12.8,28.9,232
2011-11-12,8.1,20.8,217
2011-11-13,15.6,36.7,276
2011-11-14,14.9,34.0,273
2011-11-15,4.4,11.6,24
2011-11-16,5.1,11.6,45
2011-11-17,10.9,27.3,216
2011-11-18,6.2,17.2,268
2011-11-19,6.3,15.0,5
2011-11-20,4.7,11.4,38
2011-11-21,7.3,18.6,96
2011-11-22,15.6,43.0,186
2011-11-23,13.1,35.8,199
2011-11-24,10.0,24.8,186
2011-11-25,10.3,21.9,243
2011-11-26,5.8,12.8,56
2011-11-27,12.9,30.9,170
2011-11-28,4.5,9.2,335
2011-11-29,5.4,10.5,44
2011-11-30,7.3,16.8,326
2011-12-01,6.2,11.2,61
2011-12-02,7.7,17.0,319
2011-12-03,5.2,8.7,17
2011-12-04,4.7,10.3,352
2011-12-05,5.6,12.1,53
2011-12-06,5.8,12.8,51
2011-12-07,4.1,9.2,38
2011-12-08,5.5,11.0,43
